Word	Val_N	Val_M	Val_SD	Ar_N	Ar_M	Ar_SD	Con_N	Con_M	Con_SD	length	Cluster	Freq	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	W_Context	W_Freq	W_LMI	Avrg_Cosine
Held	25	7.36	2.10	24	6.29	2.39	21	6.19	3.04	4	4	340257	Geschichte	2458	5456.18676664388	Held	800	2655.09333300679	Jugend	612	1547.24480076533	Tag	1766	1544.92155263566	Film	1050	1542.90099176372	Gott	1061	1464.58284590509	Schwert	332	1002.50930312226	Kampf	515	862.551773772992	Spiel	927	860.866555026676	Arbeit	855	817.242184415174	0.9759820278464275
Reservation	21	4.00	1.92	15	3.07	2.89	20	3.75	2.36	11	1	4841	Hotel	180	864.822258351182	Restaurant	33	129.177149119645	Telefon	26	94.5176404922339	Reservation	12	90.3064791198581	Anfrage	24	86.8251393780116	Auskunft	15	52.380669242252	Information	26	48.7014408943063	Bestätigung	10	38.4779882132883	Rock	10	34.1895418503554	Gruppe	13	18.0233031125973	0.9024502987417046
Aufteilung	22	5.55	2.24	21	2.57	2.23	17	4.35	3.00	10	1	64984	Kosten	559	1665.23739275371	Welt	627	1365.68603306462	Vermögen	209	815.992726481364	Raum	325	724.03223466656	Zuständigkeit	141	626.613005764239	Aufgabe	259	529.15166492558	Land	358	525.662662684024	Fläche	167	438.42006133591	Gruppe	233	388.516398678086	Einnahme	107	305.361198545552	0.9141565333164696
Opium	31	3.77	2.63	29	3.86	2.70	26	8.00	2.62	5	3	11325	Volk	1646	10272.2865040778	Religion	641	3748.19922521429	Anbau	78	389.083072870782	Handel	76	298.639794932462	Droge	55	235.008295407641	Alkohol	59	233.586921593118	Opium	26	167.363951507201	Wirkung	57	165.695213899385	Konsum	30	125.822276607287	Kiste	33	125.682682934095	0.9193260233544442
Leckerbissen	26	8.15	1.46	22	5.64	2.59	25	6.16	2.27	12	4	28021	Freund	112	208.244983849063	Fan	87	203.519907088743	Auge	65	78.4841492648596	Getränk	26	60.0905622959912	Kenner	16	54.6206066984042	Abend	37	48.1266656774379	Schnecke	14	46.5785903586593	Sammler	15	45.8152111267935	Spezialität	14	39.4950144471594	Zuschauer	25	38.2391270688405	0.947829907915253
Vogelscheuche	33	5.00	2.18	28	4.50	2.85	39	9.00	1.69	13	3	3926	Verstand	22	111.724054324983	Garten	23	80.5589097014989	Stroh	14	80.1099321232854	Hut	16	73.685703784046	Feld	16	48.0430025464299	Rolle	10	19.0656563570706	Form	10	12.4560216702951	NA	0	0	NA	0	0	NA	0	0	0.0
Fund	28	6.57	2.06	18	4.83	2.79	18	4.28	3.08	4	4	99016	Leiche	255	1030.61587749087	Museum	222	540.831162187175	Auswertung	168	530.570954701822	Grab	151	481.245600254761	Sammlung	169	437.125805161779	Bedeutung	253	435.109112761001	Keramik	101	414.76604285034	Fossil	69	309.095863839358	Bergung	54	252.794090491239	Ausstellung	133	235.247320017565	0.9018658042233529
Identifikation	31	5.26	1.88	30	3.63	2.50	25	4.48	3.38	14	1	61699	Person	507	1200.24105057614	Möglichkeit	407	793.826627215361	Identität	185	681.586580778374	Bewertung	196	623.175359378039	Bewohner	171	558.076952023139	Objekt	194	555.230714546142	Bevölkerung	187	468.595368439728	Zuschauer	170	455.161469258571	Beschreibung	137	379.752427907408	Grad	134	344.910681507033	0.9419305302286975
Konferenz	26	4.46	2.27	27	2.63	2.13	29	7.31	2.82	9	3	226427	Tagung	2241	11374.0863738662	Seminar	1901	7627.87983280433	Thema	3371	7625.41966523037	Rahmen	2038	5748.57505834279	Teilnehmer	1507	4485.87037199739	Kongress	690	2788.90506390115	Vortrag	808	2321.428289902	Kirche	1029	2149.88278827772	Ausstellung	724	1934.40124630428	Ziel	1001	1826.64847786473	0.9415087661566144
Spirale	32	4.97	1.93	22	2.59	2.77	21	6.71	2.94	7	3	32086	Gewalt	2104	11994.3457001325	Pille	254	1441.42254061826	Gang	207	774.177039877002	Form	249	552.673827235726	Hass	114	512.610189140371	Kreis	140	370.873770791721	Armut	75	271.685027177401	Spirale	52	270.285213639916	Symbol	49	137.784170270779	Angst	69	125.680201429293	0.8186097099880083
Zulassung	24	6.50	2.52	17	4.18	3.76	24	4.46	3.16	9	4	161137	Antrag	5177	24863.4661168898	Revision	2936	17745.2576559773	Prüfung	2220	9202.17805286402	Studium	1939	7965.37543258333	Arzneimittel	908	4408.97688021973	Fahrzeug	1163	3602.42374517555	Medikament	809	2836.77882394922	Beschränkung	377	1592.43248649467	Erteilung	321	1491.95519406869	Voraussetzung	558	1429.81510601334	0.9461655361658243
Eiche	34	6.47	1.94	22	1.95	2.24	17	8.94	2.61	5	3	40803	Holz	258	943.90445693201	Eiche	140	790.766325393189	Ulme	96	677.234116040308	Kirsche	115	651.614436357467	Ast	109	484.813358095027	Stamm	119	482.979750976091	Parkett	81	404.059835324807	Kirschbaum	56	356.190978447411	Schatten	98	320.445893656819	Rinde	48	242.445545372772	0.9141879764591234
Lautsprecher	30	5.47	1.98	25	4.32	3.00	28	8.57	1.85	12	3	146284	Mikrofon	1339	8298.31596933499	Radio	359	1108.11818420284	Kabel	343	1048.99877489346	Musik	428	716.885777755186	Monitor	197	699.400978023923	Aufstellung	176	577.263565249312	Anschluss	237	561.61914586208	Fernseher	183	551.306261861095	Lautsprecher	164	534.155521328	Teufel	155	471.734961048972	0.8666862104618758
Liebling	28	8.21	2.17	28	6.96	2.53	19	5.42	3.01	8	4	80216	Fan	360	1048.9835987803	Masse	283	957.902682914949	Gott	434	880.923468339598	Publikum	261	775.940276609355	Nation	165	528.007563725926	Serie	191	477.891040551853	Geschäft	161	399.05760412217	Vater	194	377.728542675086	Kind	375	356.979308522225	Film	218	314.07251973735	0.9092958857437136
Schöpfer	30	5.77	2.80	26	4.15	2.31	23	4.48	3.01	8	1	88466	Gott	3231	12665.4129520658	Himmel	1638	7705.07335013245	Welt	1878	5827.44643911632	Werk	796	2560.67874058264	Schöpfung	458	2338.07412900988	Ding	794	2249.72152882327	Leben	927	2023.384231316	Wille	504	1952.43187868969	Herr	685	1592.54993659322	Vater	523	1475.62593801156	0.9584463333419183
Antrag	18	4.44	2.77	26	5.46	3.09	30	6.17	2.57	6	2	775411	Zulassung	5177	24863.4661168898	Erteilung	3368	18198.5003818323	Ablehnung	3533	15978.8998697178	Bearbeitung	2783	11015.0518307155	Eröffnung	2462	9414.2687294779	Genehmigung	2366	8721.51337363121	Förderung	2633	7392.07020482937	Kläger	2274	7326.58697496976	Anerkennung	2190	7117.27027103198	Begründung	2088	6902.25277916182	0.9443804549404538
Anhang	26	5.27	2.27	21	1.90	2.05	17	4.94	3.07	6	1	149684	Anhang	1314	7334.62298624666	Bild	2311	5872.74615709406	Nummer	1416	4895.73489816679	Abschnitt	703	2700.88353931415	Datei	761	2535.99343969827	Buch	1084	2385.9545576377	Tabelle	612	2353.31534028217	Richtlinie	471	1810.65302982621	Verordnung	436	1749.99202130657	Foto	663	1596.84781644637	0.9194130096539966
Impfstoff	41	6.39	2.41	30	4.27	3.04	17	6.94	3.15	9	4	45293	Entwicklung	941	3070.67234377441	Medikament	629	2817.87383717746	Verfügung	485	1499.47403405294	Herstellung	335	1422.63427150355	Zulassung	240	1092.36455734341	Arzneimittel	221	1031.55924249829	Hersteller	236	696.843773109024	Produktion	176	517.444926673086	Impfung	87	334.776750687398	Virus	97	323.808003327466	0.9305097921570106
Untauglichkeit	32	2.75	2.27	21	4.38	2.84	25	2.48	2.58	14	1	1446	Tauglichkeit	15	120.272726985032	Beweis	15	67.0268309547282	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Leser	22	7.55	1.95	21	3.14	2.65	22	5.77	2.76	5	4	751307	Hörer	2765	13084.6326832202	Autor	4387	13027.3945616194	Buch	4268	7948.64289924847	Zuschauer	2130	5878.42125787344	Interesse	2189	3786.43801453166	Aufmerksamkeit	1350	3711.35105357901	Zeitschrift	1197	3213.63541428563	Auge	2112	3112.47023021146	Eindruck	1362	2752.8187232403	Kommentar	1344	2736.15650634323	0.931649628858378
Politiker	37	4.19	1.98	32	4.69	3.37	22	7.59	2.32	9	2	519625	Journalist	4414	19293.0307872717	Partei	5528	19000.023762451	Wissenschaftler	3864	15416.5541227892	Medium	3790	11307.0594367562	Unternehmer	1941	7155.56621000144	Behörde	1422	3935.49863506428	Experte	1412	3881.6691018121	Künstler	1225	2922.85721428611	Schriftsteller	772	2506.93623395324	Herr	1736	2273.22144064643	0.963653664443742
Liebe	29	8.59	2.57	33	8.58	1.58	19	5.63	3.62	5	4	1474884	Detail	24839	112321.161427487	Gott	24597	76098.1725353178	Freundschaft	8191	36132.0543321297	Leben	13760	27854.2280808726	Hass	5854	27508.661941308	Sex	4826	18622.2184055527	Hoffnung	5787	18243.7553606357	Fest	4688	16875.1886254085	Leidenschaft	3976	15682.7861825146	Freude	5500	15485.8712866673	0.9419798075648964
Raubtier	17	4.82	1.98	27	5.33	2.77	24	7.71	2.60	8	2	20158	Fütterung	127	776.23043528987	Löwe	99	489.365159707031	Ordnung	136	466.060023915757	Mensch	250	390.542491354239	Katze	109	372.080013945358	Wolf	74	352.626196320665	Bär	68	317.107785872898	Hund	109	250.96201652156	Elefant	53	250.443316839304	Schutz	86	250.015632939034	0.8544252324975306
Traktor	29	5.52	2.26	20	2.45	2.89	30	9.07	2.00	7	3	45177	Anhänger	842	4597.93356823753	Motorrad	232	1026.57486118344	Auto	356	952.514844022286	Hänger	144	820.137705693167	Maschine	231	778.768169060189	Bauer	183	672.173806111532	Bagger	93	517.166754450217	Fahrer	149	474.781968930004	Marke	115	313.654645956657	Feld	113	261.7260786542	0.9484371215172048
Löwe	28	5.61	2.10	21	6.57	1.86	26	9.58	1.27	4	4	133315	König	6611	37249.4157229929	Höhle	2503	15091.6005521172	Tiger	1859	11982.4746439339	Elefant	1717	10951.6909181327	Leopard	1304	10766.3628966888	Bär	526	2569.05922193392	Lamm	407	2288.87268224076	Zebra	274	1597.30968945448	Stier	284	1569.24125922551	Adler	266	1214.300424094	0.9488136258784949
Sucht	19	2.37	1.86	28	6.79	2.63	19	5.42	3.40	5	2	6386	Abhängigkeit	135	768.433654714205	Droge	110	609.25347015491	Angst	130	519.185888828056	Krankheit	91	368.759558732038	Alkohol	66	306.4947795178	Gewohnheit	49	276.624550877668	Sehnsucht	37	178.308684222032	Trieb	21	106.461278688357	Neurose	15	100.555564746454	Entstehung	19	71.4887507021579	0.9369647036916078
Tasse	27	6.11	2.21	31	0.94	1.41	20	9.25	2.24	5	3	114922	Kaffee	24512	181194.99361584	Tee	10037	71490.249361938	Schrank	3348	22196.5968567214	Wasser	3650	13830.1350145019	Teller	1894	11833.7972083232	Milch	1065	5172.40410118342	Glas	958	4027.26737159088	Zucker	661	3017.04306948036	Becher	517	2879.8167101406	Schokolade	449	2089.09296380043	0.904614904930634
Zwerg	26	4.50	2.00	33	3.03	2.93	33	8.67	2.25	5	3	102012	Mensch	1215	1927.26074302511	Schatten	449	1781.66032850654	Fee	306	1748.1115625091	Zwerg	160	661.46648633374	Volk	237	531.524795229927	Rache	130	520.326055005969	Reich	182	500.661316067135	Krieg	225	436.329486015236	Bart	93	389.852061810942	Chaos	108	334.24841586143	0.9096946848344508
Betrug	21	1.62	2.18	29	5.83	3.39	28	5.46	2.89	6	2	76807	Diebstahl	1011	6181.45152952343	Verdacht	822	4127.17120800333	Anzeige	747	3549.1336074048	Beihilfe	543	3380.17193061206	Täuschung	545	3331.01360394413	Lüge	517	2992.25956718208	Unterschlagung	336	2549.10178082433	Verrat	380	2263.2676594025	Betrug	310	1571.18393059607	Mord	294	1180.81312963737	0.9018320443234396
Sammler	26	6.19	1.72	28	1.86	2.40	26	7.31	2.65	7	3	78482	Händler	686	2800.37171771558	Fan	758	2606.12687235013	Kenner	268	1384.55868065229	Künstler	421	1330.50578248966	Museum	395	1295.23478677519	Sammler	160	696.887772710464	Fischer	123	564.208205608653	Freund	281	481.42706256096	Kunst	209	458.718478232681	Kritiker	108	352.902684658727	0.9408191319855504
Entwurf	31	5.90	1.70	25	2.68	2.15	28	6.29	3.03	7	1	325952	Gesetz	5236	20294.2109133838	Änderung	1691	5292.81902044012	Skizze	779	3763.97862688921	Verordnung	721	2596.36553792716	Planung	908	2529.83764784461	Zeichnung	565	1865.99463180904	Konzept	741	1579.65906549607	Idee	955	1549.72030785143	Begründung	521	1497.63081791941	Plan	658	1466.74029518638	0.9164744961499924
Bahnsteig	32	4.50	1.80	29	2.55	2.11	30	9.10	2.06	9	3	42436	Bahnhof	403	1803.56051277892	Zug	460	1666.57470816475	Zugang	298	1094.60606633244	Richtung	356	932.692324212294	Treppe	187	824.996308881307	Bahnsteig	82	417.271285221644	Meter	149	346.013503894843	Erhöhung	64	204.57595167241	Linie	98	193.718038978683	Umbau	61	190.686981556151	0.9396542643829058
Symptom	23	3.91	1.95	19	3.89	2.40	20	5.65	3.18	7	1	278040	Krankheit	3334	12975.2469864316	Ursache	2232	8242.51522813697	Erkrankung	2130	8167.23612366769	Patient	1684	4604.58561062773	Fieber	892	4396.11779485546	Behandlung	1213	3346.58676574363	Besserung	713	2895.49880789762	Diagnose	590	2027.20315030146	Störung	498	1431.86419017787	Verbesserung	499	1208.40602061712	0.9599189120878296
Lehrer	29	5.45	2.11	19	5.21	3.03	18	8.00	2.85	6	4	794648	Schüler	51593	251040.656638348	Herr	5730	12064.0326333473	Student	2078	5809.05133844011	Kind	4971	5346.5858451623	Arzt	2343	4956.27378645754	Dozent	1152	4433.58307776662	Unterricht	1567	4171.67966838945	Freund	2489	4116.72155252143	Ausbildung	1935	4087.57769849273	Beruf	1609	3788.12311709289	0.8116546934747625
Kausalität	31	5.52	2.19	18	2.44	2.48	20	4.25	3.14	10	1	17086	Gesetz	265	1022.74246876463	Begriff	164	569.628146346346	Nachweis	113	530.738839026587	Prinzip	124	463.257927667486	Freiheit	119	427.840170302612	Ursache	116	416.116531025614	Kategorie	103	382.434693994593	Frage	189	367.773433313995	Logik	63	279.278940905949	Zeit	203	269.999055121902	0.9204367514730801
Weltkarte	22	6.95	1.89	24	3.46	3.39	20	8.75	2.00	9	3	12373	Landkarte	26	128.717214731457	Form	53	86.5740466836653	Fußball	19	48.2311352769718	Fleck	12	47.1744686952406	Darstellung	17	35.0461610060536	Land	36	30.2536739100922	Mitte	19	28.871111592596	Leben	36	27.917565939602	Insel	16	27.7844344330652	Hintergrund	16	26.2874175508489	0.944241926838439
Interpretation	27	5.22	2.01	20	3.50	3.41	19	3.84	2.69	14	1	206225	Text	1299	3356.20266909277	Spielraum	707	3329.7484815374	Werk	1235	3232.09362699394	Datum	1301	3034.96906684633	Auswertung	649	2492.28133126211	Raum	1030	2235.16484438029	Gedicht	623	2196.38041173783	Musik	901	1842.37709548079	Wahrnehmung	504	1709.8883078573	Deutung	378	1687.81998875698	0.828121560732478
Kabel	32	4.88	1.74	27	2.26	3.05	25	8.88	1.36	5	3	368131	Stecker	2781	15971.260721477	Meter	1854	4902.71860487857	Leitung	1559	4747.69328829522	Anschluss	1139	3420.3514445915	Rohr	610	2330.27586870441	Draht	555	2190.8965175107	Kabel	712	2030.65854301578	Schalter	482	1672.90325900192	Länge	608	1577.08108398615	Kilometer	692	1536.38838831652	0.9606857967773094
Ruhm	38	6.34	2.60	29	5.00	2.43	16	4.44	3.03	4	4	75244	Ehre	6727	50259.3486346616	Geld	1697	5557.80878965644	Anerkennung	699	3154.38112001145	Macht	772	3032.65819617367	Weg	960	2316.96571365761	Minute	572	1312.77463891846	Gott	489	988.394156106373	Gipfel	191	768.567884191901	Preis	305	579.093970018068	Wohlstand	139	559.80382437387	0.7837416677886708
Käufer	20	4.45	1.47	31	3.26	2.53	26	7.15	2.46	6	3	264272	Ware	1202	4191.86228016294	Last	985	3669.2357663445	Anspruch	1397	3550.42943718771	Gunst	569	2170.64358062703	Händler	643	1850.89223342846	Recht	830	1652.34634354328	Gefahr	704	1590.17396501758	Mangel	510	1385.48012833507	Wunsch	670	1356.13623366375	Kosten	727	1328.76305543714	0.9123508630231765
Tendenz	24	5.33	1.52	26	3.31	2.80	26	4.27	2.93	7	1	209484	Entwicklung	1205	2473.82280133914	Richtung	1121	2372.52602812554	Trend	553	1700.82904010546	Vereinheitlichung	79	343.153954020561	Kapitalismus	117	302.897235132231	Besserung	110	273.008728044065	Bildung	184	233.746184069547	Ausdruck	154	216.763715753551	Gesellschaft	226	159.594853356679	Auflösung	101	155.16336233344	0.912506172600304
Spange	18	3.72	1.67	21	1.76	1.70	18	8.00	2.47	6	3	7666	Haar	74	286.580612108175	Kamm	14	71.3359390058058	Spange	10	63.5893210337723	Ring	18	56.3615745320022	Zahn	18	56.2226839605547	Armband	10	51.8547312115635	Nadel	12	49.8952378228812	Knopf	12	47.541447345581	Kette	14	47.3529705047176	Bau	18	44.0320072337419	0.9430031236559003
Leiter	21	6.24	1.67	22	3.00	2.39	14	8.07	3.43	6	3	464758	Abteilung	11505	62972.0239852769	Institut	6033	25079.882410556	Referat	1877	9150.94537312454	Amt	2524	8722.96127535449	Bereich	3200	6407.64384161226	Zentrum	1877	5722.22275564101	Projekt	2147	4115.14761378623	Einrichtung	1403	3474.61349496203	Professor	1610	3436.28747356722	Studie	1137	2951.22175917275	0.9087656216178868
Wissen	22	7.91	2.51	17	5.24	2.17	19	3.79	3.14	6	4	859211	Vermittlung	3886	16317.1392796101	Erfahrung	6287	13870.6461696687	Macht	3323	9761.50057730811	Stand	2363	6091.15879354358	Austausch	1683	4815.91683999174	Information	3157	4528.1140975996	Bildung	1917	4228.33945156338	Glaube	1705	3988.72567463336	Erwerb	1060	3509.75195114571	Verbreitung	1125	3429.60716031559	0.9531262706691808
Hund	25	6.28	3.08	23	4.96	2.84	26	9.12	2.37	4	3	1944959	Katze	44330	215432.284426499	Mensch	17362	21543.4868606161	Rasse	5195	19146.2064792301	Pferd	5847	14358.7549088245	Hund	7174	13826.9356843203	Haltung	3681	10428.3172635125	Verhalten	4207	9747.06065487647	Urlaub	3447	6917.07840030437	Angst	3628	6113.479610712	Gesundheit	2560	5252.75145078971	0.8662187263830944
Gratulation	27	8.30	1.84	32	4.34	2.79	21	5.57	2.66	11	4	37629	Sieg	210	717.869167290519	Herr	266	620.397391181093	Geburtstag	125	437.334841424075	Gruß	88	257.879707710174	Aufstieg	64	222.53856092483	Anerkennung	64	197.492312693819	Hochzeit	50	161.556591347563	Gratulation	32	155.478778075369	Geschenk	55	152.886375016876	Stelle	85	144.548907610991	0.944368020233077
Wasserleiche	25	1.96	3.17	22	7.27	2.69	30	8.70	2.29	12	2	1442	Fund	16	94.2570678313776	Bergung	11	82.0794454253734	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0.0
Gerümpel	24	4.33	2.12	27	3.15	2.55	20	7.45	2.48	8	3	4068	Keller	26	117.014505972814	Kiste	21	92.5955218907705	Möbel	11	43.6048045236349	Brand	11	40.8124121821742	Staub	10	40.5959228345817	Haus	24	37.3189423292032	Boden	10	19.2243723784487	Kopf	10	16.8375930571754	Auto	10	15.2263263169455	Jahr	15	-7.78101919276607	0.945004028927481
Muskel	22	6.68	2.01	31	3.94	2.45	25	8.76	1.96	6	3	176198	Gelenk	3839	25273.0586187835	Knochen	2997	17633.9507227678	Band	2176	7466.80662388175	Körper	1559	4966.04876236219	Organ	1043	4719.67169801528	Haut	941	3197.63092685037	Entspannung	499	2109.63188575485	Leber	396	1790.09093378969	Bewegung	683	1777.12250172731	Zusammenspiel	415	1746.56976596047	0.9470931344300796
Lippenstift	25	5.84	2.36	26	3.77	2.70	23	9.04	2.46	11	3	17855	Farbe	160	512.483005353233	Hemd	44	202.800876380798	Kosmetik	34	158.704331335999	Mutter	62	131.265052603058	Seife	25	118.556740360243	Kragen	24	114.297040512852	Lippenstift	18	96.6207049003419	Gesicht	41	90.6209994261674	Spiegel	26	79.5825366537201	Mund	27	71.7782156133111	0.9469912312054533
Torheit	25	3.40	1.98	16	3.31	2.30	23	3.35	2.93	7	1	9177	Kreuz	155	828.831950732865	Welt	204	636.441971017043	Gott	175	567.149712906772	Predigt	79	473.166618314278	Mensch	123	214.782159953262	Dummheit	35	189.068818426334	Fehler	45	124.323490293017	Torheit	18	123.298931885222	Frau	64	101.440078712945	Irrtum	21	95.4300001578348	0.9431558505104706
Hänger	23	3.74	1.54	28	2.68	2.93	15	6.80	2.78	6	1	35693	Auto	469	1515.42103551343	Traktor	144	820.137705693167	Pferd	204	627.983865865888	Bus	98	288.492045342281	Boot	92	281.316804485653	Fahrzeug	100	222.377684939258	Rad	73	205.136632167856	Hänger	42	199.21257033114	Motorrad	36	102.296613369236	Fahrrad	32	74.9562003087871	0.9559121282805026
Niveau	19	6.42	2.04	33	5.00	2.66	20	3.85	2.54	6	4	430886	Stil	517	1043.95750503484	Diskussion	432	384.267221787294	Ausbildung	370	342.734258737153	Sendung	236	326.730366893909	Klasse	385	295.321623173358	Qualität	393	283.321437504936	Gegner	324	267.519268342682	Unterhaltung	164	259.100415114068	Anstand	76	217.691706221259	Kurs	237	190.017923591663	0.9405983488970611
Erschöpfung	21	3.24	1.73	26	4.96	3.10	20	6.75	2.43	11	2	38958	Rand	423	1818.36786522037	Hunger	314	1554.55404827258	Ermüdung	154	1115.22102708638	Krankheit	311	1083.86981153613	Zustand	293	987.831542818632	Gefühl	202	525.811749459609	Ressource	127	441.987268029998	Angst	173	429.623085383029	Resignation	69	383.090874154659	Zeichen	121	319.16389990542	0.9469798196321261
Signal	20	5.25	1.55	20	5.25	3.24	27	6.59	2.69	6	4	327111	Körper	1796	4723.30936238358	Gehirn	632	1999.91258675882	Aufbruch	438	1874.88404762343	Richtung	985	1523.63653580559	Empfänger	391	1140.84429210387	Signal	414	1045.86039707857	Frequenz	329	1019.23511072067	Sender	391	1006.24984096738	Verarbeitung	352	995.694220065032	Zeichen	357	572.570621167385	0.925933300933338
Apotheke	23	5.22	1.65	26	2.88	2.30	19	9.16	1.46	8	3	159112	Arzt	2570	9727.21584754869	Krankenhaus	778	2704.46601700681	Medikament	606	1982.46258668511	Arzneimittel	410	1686.90334677999	Bank	584	1435.456783749	Apotheke	322	1200.39374831886	Rezept	349	1149.73730143398	Klinik	308	860.927723836767	Vertrauen	219	513.513889214404	Geschäft	248	502.667417934849	0.9186217973395034
Bein	29	5.59	1.38	28	2.14	2.90	28	9.57	0.74	4	3	643821	Fuß	5444	18318.6589998448	Bauch	3424	14795.0060147803	Arm	1743	6067.88026716421	Stein	1442	3572.80732600752	Kopf	1657	2955.01199051994	Hand	2029	2727.95389646753	Knast	501	2138.59116051301	Brust	717	2002.22283080361	Knie	547	1619.03722734928	Gesäß	291	1513.97333032051	0.9478383351762304
Hinblick	31	5.87	2.00	26	2.31	1.67	21	2.62	2.77	8	1	284226	Beratung	1806	6293.7027738792	Anforderung	430	824.743294762048	Maßnahme	510	794.95819005417	Flexibilität	203	582.281298834481	Entscheidung	447	535.164782141332	Fortschritt	227	474.453469045547	Unsicherheit	174	464.090191230204	Qualität	377	456.788100941446	Transparenz	176	443.969710128229	Erwartung	222	443.842773930367	0.8518489435813656
